,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
61,2009-09-17 12:00:00,42.32,42.66,42.22,42.27,无,42.27,0,0.0,0.0,643,75050.04000000001,0.26586817034001387,27179.61,2229.6500000000015,102229.65000000001,1.0223,vad,240min
62,2009-09-17 16:00:00,42.27,42.51,42.24,42.41,无,42.41,0,0.0,0.0,643,75050.04000000001,0.26651405345619267,27269.629999999997,2319.6699999999983,102319.67000000001,1.0232,vad,240min
63,2009-09-18 12:00:00,42.56,42.59,42.22,42.54,无,42.54,0,0.0,0.0,643,75050.04000000001,0.26711278527656246,27353.22,2403.260000000002,102403.26000000001,1.024,vad,240min
64,2009-09-18 16:00:00,42.53,42.61,42.41,42.43,无,42.43,0,0.0,0.0,643,75050.04000000001,0.26660622971014203,27282.49,2332.5300000000025,102332.53000000001,1.0233,vad,240min
65,2009-09-21 12:00:00,42.22,42.69,42.16,42.56,无,42.56,0,0.0,0.0,643,75050.04000000001,0.26720481111762484,27366.08,2416.1200000000026,102416.12000000001,1.0242,vad,240min
66,2009-09-21 16:00:00,42.56,42.69,42.49,42.58,无,42.58,0,0.0,0.0,643,75050.04000000001,0.2672968138509238,27378.94,2428.9799999999996,102428.98000000001,1.0243,vad,240min
67,2009-09-22 12:00:00,42.82,42.82,42.49,42.62,无,42.62,0,0.0,0.0,643,75050.04000000001,0.2674807500290372,27404.66,2454.7000000000007,102454.70000000001,1.0245,vad,240min
68,2009-09-22 16:00:00,42.62,42.74,42.59,42.65,无,42.65,0,0.0,0.0,643,75050.04000000001,0.2676186415694363,27423.95,2473.9900000000016,102473.99,1.0247,vad,240min
69,2009-09-23 12:00:00,42.83,42.87,42.62,42.8,无,42.8,0,0.0,0.0,643,75050.04000000001,0.2683073212906174,27520.399999999998,2570.4399999999987,102570.44,1.0257,vad,240min
70,2009-09-23 16:00:00,42.8,43.17,42.38,42.42,无,42.42,0,0.0,0.0,643,75050.04000000001,0.26656014447926774,27276.06,2326.100000000002,102326.1,1.0233,vad,240min
71,2009-09-24 12:00:00,42.61,42.69,41.78,41.93,无,41.93,0,0.0,0.0,643,75050.04000000001,0.2642948512528498,26960.99,2011.0300000000025,102011.03000000001,1.0201,vad,240min
72,2009-09-24 16:00:00,41.93,42.16,41.81,42.08,无,42.08,0,0.0,0.0,643,75050.04000000001,0.2649897931082032,27057.44,2107.4799999999996,102107.48000000001,1.0211,vad,240min
73,2009-09-25 12:00:00,41.78,42.08,41.59,41.7,无,41.7,0,0.0,0.0,643,75050.04000000001,0.2632267177312618,26813.100000000002,1863.140000000003,101863.14000000001,1.0186,vad,240min
74,2009-09-25 16:00:00,41.69,41.89,41.65,41.7,无,41.7,0,0.0,0.0,643,75050.04000000001,0.2632267177312618,26813.100000000002,1863.140000000003,101863.14000000001,1.0186,vad,240min
75,2009-09-28 12:00:00,41.92,42.65,41.89,42.59,无,42.59,0,0.0,0.0,643,75050.04000000001,0.2673428065548818,27385.370000000003,2435.4100000000035,102435.41,1.0244,vad,240min
76,2009-09-28 16:00:00,42.59,42.63,42.34,42.42,无,42.42,0,0.0,0.0,643,75050.04000000001,0.26656014447926774,27276.06,2326.100000000002,102326.1,1.0233,vad,240min
77,2009-09-29 12:00:00,42.41,42.62,42.04,42.36,无,42.36,0,0.0,0.0,643,75050.04000000001,0.2662835114195749,27237.48,2287.5200000000004,102287.52,1.0229,vad,240min
78,2009-09-29 16:00:00,42.37,42.37,42.21,42.24,无,42.24,0,0.0,0.0,643,75050.04000000001,0.2657296187979379,27160.32,2210.3600000000006,102210.36000000002,1.0221,vad,240min
79,2009-09-30 12:00:00,42.39,42.6,41.6,42.47,无,42.47,0,0.0,0.0,643,75050.04000000001,0.2667905127334631,27308.21,2358.25,102358.25,1.0236,vad,240min
80,2009-09-30 16:00:00,42.47,42.5,42.06,42.22,无,42.22,0,0.0,0.0,643,75050.04000000001,0.26563722204554907,27147.46,2197.5,102197.5,1.022,vad,240min
81,2009-10-01 12:00:00,42.11,42.12,41.11,41.17,无,41.17,0,0.0,0.0,643,75050.04000000001,0.26075351880645,26472.31,1522.3500000000022,101522.35,1.0152,vad,240min
82,2009-10-01 16:00:00,41.17,41.38,41.0,41.0,无,41.0,0,0.0,0.0,643,75050.04000000001,0.2599567077369932,26363.0,1413.0400000000009,101413.04000000001,1.0141,vad,240min
83,2009-10-02 12:00:00,40.72,41.24,40.72,41.12,无,41.12,0,0.0,0.0,643,75050.04000000001,0.26051934078364214,26440.16,1490.2000000000007,101490.20000000001,1.0149,vad,240min
84,2009-10-02 16:00:00,41.13,41.16,40.86,40.89,无,40.89,0,0.0,0.0,643,75050.04000000001,0.2594402081420879,26292.27,1342.3100000000013,101342.31000000001,1.0134,vad,240min
85,2009-10-05 12:00:00,41.09,41.36,40.84,41.26,无,41.26,0,0.0,0.0,643,75050.04000000001,0.26117466569771164,26530.18,1580.2200000000012,101580.22,1.0158,vad,240min
86,2009-10-05 16:00:00,41.25,41.39,41.14,41.21,无,41.21,0,0.0,0.0,643,75050.04000000001,0.260940754462394,26498.03,1548.0699999999997,101548.07,1.0155,vad,240min
