,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
11820,2024-05-31 14:30:00,447.28,447.3,446.26,446.48,无,446.48,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.999068933451622,105176.58583551127,-2273.2352027250454,105274.6034972213,1.0527,SupertrendATR,5min
11821,2024-05-31 14:35:00,446.47,446.76,446.02,446.65,无,446.65,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990692874961733,105216.63246602558,-2233.18857221074,105314.6501277356,1.0531,SupertrendATR,5min
11822,2024-05-31 14:40:00,446.57,446.73,446.0,446.13,无,446.13,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990682036875523,105094.1368903347,-2355.684147901615,105192.15455204473,1.0519,SupertrendATR,5min
11823,2024-05-31 14:45:00,446.14,446.51,445.82,445.99,无,445.99,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990679114615127,105061.15731226408,-2388.663725972234,105159.1749739741,1.0516,SupertrendATR,5min
11824,2024-05-31 14:50:00,446.03,446.37,445.95,446.06,无,446.06,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990680575974406,105077.6471012994,-2372.173936936917,105175.66476300942,1.0518,SupertrendATR,5min
11825,2024-05-31 14:55:00,446.11,446.97,445.97,446.52,无,446.52,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.999069016780453,105186.00857210286,-2263.8124661334587,105284.02623381288,1.0528,SupertrendATR,5min
11826,2024-05-31 15:00:00,446.61,446.61,445.68,445.88,无,445.88,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990676817267211,105035.24478663717,-2414.576251599152,105133.26244834719,1.0513,SupertrendATR,5min
11827,2024-05-31 15:05:00,445.89,446.05,445.51,445.89,无,445.89,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990677026163817,105037.60047078507,-2412.2205674512516,105135.61813249509,1.0514,SupertrendATR,5min
11828,2024-05-31 15:10:00,445.88,446.15,445.475,445.74,无,445.74,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990673891731481,105002.26520856655,-2447.555829669771,105100.28287027657,1.051,SupertrendATR,5min
11829,2024-05-31 15:15:00,445.73,445.92,445.3,445.49,无,445.49,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.999066866299135,104943.37310486901,-2506.447933367308,105041.39076657903,1.0504,SupertrendATR,5min
11830,2024-05-31 15:20:00,445.499,445.67,445.19,445.55,无,445.55,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.999066991842362,104957.50720975641,-2492.313828479906,105055.52487146643,1.0506,SupertrendATR,5min
11831,2024-05-31 15:25:00,445.55,445.55,445.205,445.37,无,445.37,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990666151112971,104915.10489509418,-2534.716143142141,105013.1225568042,1.0501,SupertrendATR,5min
11832,2024-05-31 15:30:00,445.36,445.36,444.65,445.02,无,445.02,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990658817070707,104832.65594991762,-2617.165088318696,104930.67361162764,1.0493,SupertrendATR,5min
11833,2024-05-31 15:35:00,445.03,445.52,444.92,444.92,无,444.92,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990656719512674,104809.09910843862,-2640.721929797699,104907.11677014864,1.0491,SupertrendATR,5min
11834,2024-05-31 15:40:00,444.93,445.22,444.88,444.88,无,444.88,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990655880225673,104799.676371847,-2650.144666389315,104897.69403355703,1.049,SupertrendATR,5min
11835,2024-05-31 15:45:00,444.87,445.27,444.85,444.89,无,444.89,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990656090061559,104802.0320559949,-2647.7889822414145,104900.04971770493,1.049,SupertrendATR,5min
11836,2024-05-31 15:50:00,444.93,445.09,444.43,444.45,无,444.45,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990646848358347,104698.38195348723,-2751.4390847490868,104796.39961519725,1.048,SupertrendATR,5min
11837,2024-05-31 15:55:00,444.5,444.64,444.35,444.5,无,444.5,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990647899472461,104710.16037422675,-2739.6606640095706,104808.17803593677,1.0481,SupertrendATR,5min
11838,2024-05-31 16:00:00,444.5,444.79,444.18,444.47,无,444.47,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990647268832344,104703.09332178305,-2746.7277164532716,104801.11098349307,1.048,SupertrendATR,5min
11839,2024-05-31 16:05:00,444.51,444.57,444.14,444.22,无,444.22,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990642010188603,104644.20121808551,-2805.6198201508087,104742.21887979553,1.0474,SupertrendATR,5min
11840,2024-05-31 16:10:00,444.24,444.26,443.8,443.9,无,443.9,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990635270489531,104568.81932535264,-2881.001712883677,104666.83698706266,1.0467,SupertrendATR,5min
11841,2024-05-31 16:15:00,443.88,444.0,443.47,443.61,无,443.61,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990629154246321,104500.5044850635,-2949.3165531728155,104598.52214677352,1.046,SupertrendATR,5min
11842,2024-05-31 16:20:00,443.63,443.73,443.06,443.7,无,443.7,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990631053245562,104521.7056423946,-2928.1153958417126,104619.72330410463,1.0462,SupertrendATR,5min
11843,2024-05-31 16:25:00,443.67,443.75,443.38,443.52,无,443.52,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990627254477105,104479.30332773238,-2970.517710503933,104577.3209894424,1.0458,SupertrendATR,5min
11844,2024-05-31 16:30:00,443.5,443.89,443.49,443.59,无,443.59,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990628732141942,104495.79311676769,-2954.0279214686307,104593.81077847771,1.0459,SupertrendATR,5min
11845,2024-05-31 16:35:00,443.58,443.99,443.36,443.99,无,443.99,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990637167010922,104590.02048268376,-2859.8005555525597,104688.03814439378,1.0469,SupertrendATR,5min
11846,2024-05-31 16:40:00,444.0,444.41,443.86,444.245,无,444.245,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990642536319067,104650.09042845525,-2799.730609781065,104748.10809016527,1.0475,SupertrendATR,5min
11847,2024-05-31 16:45:00,444.26,444.39,443.88,444.01,无,444.01,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990637588355806,104594.73185097956,-2855.089187256759,104692.74951268958,1.0469,SupertrendATR,5min
11848,2024-05-31 16:50:00,444.03,444.3,443.74,444.12,无,444.12,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990639905074975,104620.64437660648,-2829.176661629841,104718.6620383165,1.0472,SupertrendATR,5min
11849,2024-05-31 16:55:00,444.12,444.35,444.06,444.31,无,444.31,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990643903981439,104665.40237541661,-2784.418662819706,104763.42003712663,1.0476,SupertrendATR,5min
11850,2024-05-31 17:00:00,444.29,444.88,444.28,444.67,无,444.67,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990651471493976,104750.20700474107,-2699.6140334952506,104848.22466645109,1.0485,SupertrendATR,5min
11851,2024-05-31 17:05:00,444.64,444.9,444.51,444.87,无,444.87,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990655670380363,104797.3206876991,-2652.500350537215,104895.33834940912,1.049,SupertrendATR,5min
11852,2024-05-31 17:10:00,444.87,445.12,444.87,445.06,无,445.06,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.999065965583024,104842.07868650924,-2607.74235172708,104940.09634821926,1.0494,SupertrendATR,5min
11853,2024-05-31 17:15:00,445.05,445.49,445.05,445.43,卖,445.05,-235.5684147901614,-104839.72300236134,-104.83972300236134,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11854,2024-05-31 17:15:00,445.05,445.49,445.05,445.43,无,445.43,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
