time,open,high,low,close
2015/07/06 06:30,107.56,107.72,107.14,107.38
2015/07/06 10:30,107.56,107.72,107.14,107.38
2015/07/06 14:30,107.56,107.72,107.14,107.38
2015/07/06 18:30,107.56,107.72,107.14,107.38
2015/07/06 22:30,107.56,107.72,107.14,107.38
2015/07/07 02:30,107.56,107.72,107.14,107.38
2015/07/07 06:30,107.56,107.72,107.14,107.38
2015/07/07 10:30,107.56,107.72,107.14,107.38
2015/07/07 14:30,107.56,107.72,107.14,107.38
2015/07/07 18:30,107.56,107.72,107.14,107.38
2015/07/07 22:30,107.56,107.72,107.14,107.38
2015/07/08 02:30,107.56,107.72,107.14,107.38
2015/07/08 06:30,107.56,107.72,107.14,107.38
2015/07/08 10:30,107.56,107.72,107.14,107.38
2015/07/08 14:30,107.56,107.72,107.14,107.38
2015/07/08 18:30,107.56,107.72,107.14,107.38
2015/07/08 22:30,107.56,107.72,107.14,107.38
2015/07/09 02:30,107.56,107.72,107.14,107.38
2015/07/09 06:30,107.56,107.72,107.14,107.38
2015/07/09 10:30,107.56,107.72,107.14,107.38
2015/07/09 14:30,107.56,107.72,107.14,107.38
2015/07/09 18:30,107.56,107.72,107.14,107.38
2015/07/09 22:30,107.56,107.72,107.14,107.38
2015/07/10 02:30,107.56,107.72,107.14,107.38
2015/07/10 06:30,107.56,107.72,107.14,107.38
2015/07/10 10:30,107.56,107.72,107.14,107.38
2015/07/10 14:30,107.56,107.72,107.14,107.38
2015/07/10 18:30,107.56,107.72,107.14,107.38
2015/07/10 22:30,107.56,107.72,107.14,107.38
2015/07/11 02:30,107.56,107.72,107.14,107.38
2015/07/11 06:30,107.56,107.72,107.14,107.38
2015/07/11 10:30,107.56,107.72,107.14,107.38
2015/07/11 14:30,107.56,107.72,107.14,107.38
2015/07/11 18:30,107.56,107.72,107.14,107.38
2015/07/11 22:30,107.56,107.72,107.14,107.38
2015/07/12 02:30,107.56,107.72,107.14,107.38
2015/07/12 06:30,107.56,107.72,107.14,107.38
2015/07/12 10:30,107.56,107.72,107.14,107.38
2015/07/12 14:30,107.56,107.72,107.14,107.38
2015/07/12 18:30,107.56,107.72,107.14,107.38
2015/07/12 22:30,107.56,107.72,107.14,107.38
2015/07/13 02:30,107.56,107.72,107.14,107.38
2015/07/13 06:30,107.56,107.72,107.14,107.38
2015/07/13 10:30,107.56,107.72,107.14,107.38
2015/07/13 14:30,107.56,107.72,107.14,107.38
2015/07/13 18:30,107.56,107.72,107.14,107.38
2015/07/13 22:30,107.56,107.72,107.14,107.38
2015/07/14 02:30,107.56,107.72,107.14,107.38
2015/07/14 06:30,107.56,107.72,107.14,107.38
2015/07/14 10:30,107.56,107.72,107.14,107.38
2015/07/14 14:30,107.56,107.72,107.14,107.38
2015/07/14 18:30,107.56,107.72,107.14,107.38
2015/07/14 22:30,107.56,107.72,107.14,107.38
2015/07/15 02:30,107.56,107.72,107.14,107.38
2015/07/15 06:30,107.56,107.72,107.14,107.38
2015/07/15 10:30,107.56,107.72,107.14,107.38
2015/07/15 14:30,107.56,107.72,107.14,107.38
2015/07/15 18:30,107.56,107.72,107.14,107.38
2015/07/15 22:30,107.56,107.72,107.14,107.38
2015/07/16 02:30,107.56,107.72,107.14,107.38
2015/07/16 06:30,107.56,107.72,107.14,107.38
2015/07/16 10:30,107.56,107.72,107.14,107.38
2015/07/16 14:30,107.56,107.72,107.14,107.38
2015/07/16 18:30,107.56,107.72,107.14,107.38
2015/07/16 22:30,107.56,107.72,107.14,107.38
2015/07/17 02:30,107.56,107.72,107.14,107.38
2015/07/17 06:30,107.56,107.72,107.14,107.38
2015/07/17 10:30,107.56,107.72,107.14,107.38
2015/07/17 14:30,107.56,107.72,107.14,107.38
2015/07/17 18:30,107.56,107.72,107.14,107.38
2015/07/17 22:30,107.56,107.72,107.14,107.38
2015/07/18 02:30,107.56,107.72,107.14,107.38
2015/07/18 06:30,107.56,107.72,107.14,107.38
2015/07/18 10:30,107.56,107.72,107.14,107.38
2015/07/18 14:30,107.56,107.72,107.14,107.38
2015/07/18 18:30,107.56,107.72,107.14,107.38
2015/07/18 22:30,107.56,107.72,107.14,107.38
2015/07/19 02:30,107.56,107.72,107.14,107.38
2015/07/19 06:30,107.56,107.72,107.14,107.38
2015/07/19 10:30,107.56,107.72,107.14,107.38
2015/07/19 14:30,107.56,107.72,107.14,107.38
2015/07/19 18:30,107.56,107.72,107.14,107.38
2015/07/19 22:30,107.56,107.72,107.14,107.38
2015/07/20 02:30,107.56,107.72,107.14,107.38
2015/07/20 06:30,107.56,107.72,107.14,107.38
2015/07/20 10:30,107.56,107.72,107.14,107.38
2015/07/20 14:30,107.56,107.72,107.14,107.38
2015/07/20 18:30,107.56,107.72,107.14,107.38
2015/07/20 22:30,107.56,107.72,107.14,107.38
2015/07/21 02:30,107.56,107.72,107.14,107.38
2015/07/21 06:30,107.56,107.72,107.14,107.38
2015/07/21 10:30,107.56,107.72,107.14,107.38
2015/07/21 14:30,107.56,107.72,107.14,107.38
2015/07/21 18:30,107.56,107.72,107.14,107.38
2015/07/21 22:30,107.56,107.72,107.14,107.38
2015/07/22 02:30,107.56,107.72,107.14,107.38
2015/07/22 06:30,107.56,107.72,107.14,107.38
2015/07/22 10:30,107.56,107.72,107.14,107.38
2015/07/22 14:30,107.56,107.72,107.14,107.38
2015/07/22 18:30,107.56,107.72,107.14,107.38
2015/07/22 22:30,107.56,107.72,107.14,107.38
2015/07/23 02:30,107.56,107.72,107.14,107.38
2015/07/23 06:30,107.56,107.72,107.14,107.38
2015/07/23 10:30,107.56,107.72,107.14,107.38
2015/07/23 14:30,107.56,107.72,107.14,107.38
2015/07/23 18:30,107.56,107.72,107.14,107.38
2015/07/23 22:30,107.56,107.72,107.14,107.38
2015/07/24 02:30,107.56,107.72,107.14,107.38
2015/07/24 06:30,107.56,107.72,107.14,107.38
2015/07/24 10:30,107.56,107.72,107.14,107.38
2015/07/24 14:30,107.56,107.72,107.14,107.38
2015/07/24 18:30,107.56,107.72,107.14,107.38
2015/07/24 22:30,107.56,107.72,107.14,107.38
2015/07/25 02:30,107.56,107.72,107.14,107.38
2015/07/25 06:30,107.56,107.72,107.14,107.38
2015/07/25 10:30,107.56,107.72,107.14,107.38
2015/07/25 14:30,107.56,107.72,107.14,107.38
2015/07/25 18:30,107.56,107.72,107.14,107.38
2015/07/25 22:30,107.56,107.72,107.14,107.38
2015/07/26 02:30,107.56,107.72,107.14,107.38
2015/07/26 06:30,107.56,107.72,107.14,107.38
2015/07/26 10:30,107.56,107.72,107.14,107.38
2015/07/26 14:30,107.56,107.72,107.14,107.38
2015/07/26 18:30,107.56,107.72,107.14,107.38
2015/07/26 22:30,107.56,107.72,107.14,107.38
2015/07/27 02:30,107.56,107.72,107.14,107.38
2015/07/27 06:30,107.56,107.72,107.14,107.38
2015/07/27 10:30,107.56,107.72,107.14,107.38
2015/07/27 14:30,107.56,107.72,107.14,107.38
2015/07/27 18:30,107.56,107.72,107.14,107.38
2015/07/27 22:30,107.56,107.72,107.14,107.38
2015/07/28 02:30,107.56,107.72,107.14,107.38
2015/07/28 06:30,107.56,107.72,107.14,107.38
2015/07/28 10:30,107.56,107.72,107.14,107.38
2015/07/28 14:30,107.56,107.72,107.14,107.38
2015/07/28 18:30,107.56,107.72,107.14,107.38
2015/07/28 22:30,107.56,107.72,107.14,107.38
2015/07/29 02:30,107.56,107.72,107.14,107.38
2015/07/29 06:30,107.56,107.72,107.14,107.38
2015/07/29 10:30,107.56,107.72,107.14,107.38
2015/07/29 14:30,107.56,107.72,107.14,107.38
2015/07/29 18:30,107.56,107.72,107.14,107.38
2015/07/29 22:30,107.56,107.72,107.14,107.38
2015/07/30 02:30,107.56,107.72,107.14,107.38
2015/07/30 06:30,107.56,107.72,107.14,107.38
2015/07/30 10:30,107.56,107.72,107.14,107.38
2015/07/30 14:30,107.56,107.72,107.14,107.38
2015/07/30 18:30,107.56,107.72,107.14,107.38
2015/07/30 22:30,107.56,107.72,107.14,107.38
2015/07/31 02:30,107.56,107.72,107.14,107.38
2015/07/31 06:30,107.56,107.72,107.14,107.38
2015/07/31 10:30,107.56,107.72,107.14,107.38
2015/07/31 14:30,107.56,107.72,107.14,107.38
2015/07/31 18:30,107.56,107.72,107.14,107.38
2015/07/31 22:30,107.56,107.72,107.14,107.38
2015/08/01 02:30,107.56,107.72,107.14,107.38
2015/08/01 06:30,107.56,107.72,107.14,107.38
2015/08/01 10:30,107.56,107.72,107.14,107.38
2015/08/01 14:30,107.56,107.72,107.14,107.38
2015/08/01 18:30,107.56,107.72,107.14,107.38
2015/08/01 22:30,107.56,107.72,107.14,107.38
2015/08/02 02:30,107.56,107.72,107.14,107.38
2015/08/02 06:30,107.56,107.72,107.14,107.38
2015/08/02 10:30,107.56,107.72,107.14,107.38
2015/08/02 14:30,107.56,107.72,107.14,107.38
2015/08/02 18:30,107.56,107.72,107.14,107.38
2015/08/02 22:30,107.56,107.72,107.14,107.38
2015/08/03 02:30,107.56,107.72,107.14,107.38
2015/08/03 06:30,107.56,107.72,107.14,107.38
2015/08/03 10:30,107.56,107.72,107.14,107.38
2015/08/03 14:30,107.56,107.72,107.14,107.38
2015/08/03 18:30,107.56,107.72,107.14,107.38
2015/08/03 22:30,107.56,107.72,107.14,107.38
2015/08/04 02:30,107.56,107.72,107.14,107.38
2015/08/04 06:30,107.56,107.72,107.14,107.38
2015/08/04 10:30,107.56,107.72,107.14,107.38
2015/08/04 14:30,107.56,107.72,107.14,107.38
2015/08/04 18:30,107.56,107.72,107.14,107.38
2015/08/04 22:30,107.56,107.72,107.14,107.38
2015/08/05 02:30,107.56,107.72,107.14,107.38
2015/08/05 06:30,107.56,107.72,107.14,107.38
2015/08/05 10:30,107.56,107.72,107.14,107.38
2015/08/05 14:30,107.56,107.72,107.14,107.38
2015/08/05 18:30,107.56,107.72,107.14,107.38
2015/08/05 22:30,107.56,107.72,107.14,107.38
2015/08/06 02:30,107.56,107.72,107.14,107.38
2015/08/06 06:30,107.56,107.72,107.14,107.38
2015/08/06 10:30,107.56,107.72,107.14,107.38
2015/08/06 14:30,107.56,107.72,107.14,107.38
2015/08/06 18:30,107.56,107.72,107.14,107.38
2015/08/06 22:30,107.56,107.72,107.14,107.38
2015/08/07 02:30,107.56,107.72,107.14,107.38
2015/08/07 06:30,107.56,107.72,107.14,107.38
2015/08/07 10:30,107.56,107.72,107.14,107.38
2015/08/07 14:30,107.56,107.72,107.14,107.38
2015/08/07 18:30,107.56,107.72,107.14,107.38
2015/08/07 22:30,107.56,107.72,107.14,107.38
2015/08/08 02:30,107.56,107.72,107.14,107.38
2015/08/08 06:30,107.56,107.72,107.14,107.38
2015/08/08 10:30,107.56,107.72,107.14,107.38
2015/08/08 14:30,107.56,107.72,107.14,107.38
2015/08/08 18:30,107.56,107.72,107.14,107.38
2015/08/08 22:30,107.56,107.72,107.14,107.38
2015/08/09 02:30,107.56,107.72,107.14,107.38
2015/08/09 06:30,107.56,107.72,107.14,107.38
2015/08/09 10:30,107.56,107.72,107.14,107.38
2015/08/09 14:30,107.56,107.72,107.14,107.38
2015/08/09 18:30,107.56,107.72,107.14,107.38
2015/08/09 22:30,107.56,107.72,107.14,107.38
2015/08/10 02:30,107.56,107.72,107.14,107.38
2015/08/10 06:30,107.56,107.72,107.14,107.38
2015/08/10 10:30,107.56,107.72,107.14,107.38
2015/08/10 14:30,107.56,107.72,107.14,107.38
2015/08/10 18:30,107.56,107.72,107.14,107.38
2015/08/10 22:30,107.56,107.72,107.14,107.38
2015/08/11 02:30,107.56,107.72,107.14,107.38
2015/08/11 06:30,107.56,107.72,107.14,107.38
2015/08/11 10:30,107.56,107.72,107.14,107.38
2015/08/11 14:30,107.56,107.72,107.14,107.38
2015/08/11 18:30,107.56,107.72,107.14,107.38
2015/08/11 22:30,107.56,107.72,107.14,107.38
2015/08/12 02:30,107.56,107.72,107.14,107.38
2015/08/12 06:30,107.56,107.72,107.14,107.38
2015/08/12 10:30,107.56,107.72,107.14,107.38
2015/08/12 14:30,107.56,107.72,107.14,107.38
2015/08/12 18:30,107.56,107.72,107.14,107.38
2015/08/12 22:30,107.56,107.72,107.14,107.38
2015/08/13 02:30,107.56,107.72,107.14,107.38
2015/08/13 06:30,107.56,107.72,107.14,107.38
2015/08/13 10:30,107.56,107.72,107.14,107.38
2015/08/13 14:30,107.56,107.72,107.14,107.38
2015/08/13 18:30,107.56,107.72,107.14,107.38
2015/08/13 22:30,107.56,107.72,107.14,107.38
2015/08/14 02:30,107.56,107.72,107.14,107.38
2015/08/14 06:30,107.56,107.72,107.14,107.38
2015/08/14 10:30,107.56,107.72,107.14,107.38
2015/08/14 14:30,107.56,107.72,107.14,107.38
2015/08/14 18:30,107.56,107.72,107.14,107.38
2015/08/14 22:30,107.56,107.72,107.14,107.38
2015/08/15 02:30,107.56,107.72,107.14,107.38
2015/08/15 06:30,107.56,107.72,107.14,107.38
2015/08/15 10:30,107.56,107.72,107.14,107.38
2015/08/15 14:30,107.56,107.72,107.14,107.38
2015/08/15 18:30,107.56,107.72,107.14,107.38
2015/08/15 22:30,107.56,107.72,107.14,107.38
2015/08/16 02:30,107.56,107.72,107.14,107.38
2015/08/16 06:30,107.56,107.72,107.14,107.38
2015/08/16 10:30,107.56,107.72,107.14,107.38
2015/08/16 14:30,107.56,107.72,107.14,107.38
2015/08/16 18:30,107.56,107.72,107.14,107.38
2015/08/16 22:30,107.56,107.72,107.14,107.38
2015/08/17 02:30,107.56,107.72,107.14,107.38
2015/08/17 06:30,107.56,107.72,107.14,107.38
2015/08/17 10:30,107.56,107.72,107.14,107.38
2015/08/17 14:30,107.56,107.72,107.14,107.38
2015/08/17 18:30,107.56,107.72,107.14,107.38
2015/08/17 22:30,107.56,107.72,107.14,107.38
2015/08/18 02:30,107.56,107.72,107.14,107.38
2015/08/18 06:30,107.56,107.72,107.14,107.38
2015/08/18 10:30,107.56,107.72,107.14,107.38
2015/08/18 14:30,107.56,107.72,107.14,107.38
2015/08/18 18:30,107.56,107.72,107.14,107.38
2015/08/18 22:30,107.56,107.72,107.14,107.38
2015/08/19 02:30,107.56,107.72,107.14,107.38
2015/08/19 06:30,107.56,107.72,107.14,107.38
2015/08/19 10:30,107.56,107.72,107.14,107.38
2015/08/19 14:30,107.56,107.72,107.14,107.38
2015/08/19 18:30,107.56,107.72,107.14,107.38
2015/08/19 22:30,107.56,107.72,107.14,107.38
2015/08/20 02:30,107.56,107.72,107.14,107.38
2015/08/20 06:30,107.56,107.72,107.14,107.38
2015/08/20 10:30,107.56,107.72,107.14,107.38
2015/08/20 14:30,107.56,107.72,107.14,107.38
2015/08/20 18:30,107.56,107.72,107.14,107.38
2015/08/20 22:30,107.56,107.72,107.14,107.38
2015/08/21 02:30,107.56,107.72,107.14,107.38
2015/08/21 06:30,107.56,107.72,107.14,107.38
2015/08/21 10:30,107.56,107.72,107.14,107.38
2015/08/21 14:30,107.56,107.72,107.14,107.38
2015/08/21 18:30,107.56,107.72,107.14,107.38
2015/08/21 22:30,107.56,107.72,107.14,107.38
2015/08/22 02:30,107.56,107.72,107.14,107.38
2015/08/22 06:30,107.56,107.72,107.14,107.38
2015/08/22 10:30,107.56,107.72,107.14,107.38
2015/08/22 14:30,107.56,107.72,107.14,107.38
2015/08/22 18:30,107.56,107.72,107.14,107.38
2015/08/22 22:30,107.56,107.72,107.14,107.38
2015/08/23 02:30,107.56,107.72,107.14,107.38
2015/08/23 06:30,107.56,107.72,107.14,107.38
2015/08/23 10:30,107.56,107.72,107.14,107.38
2015/08/23 14:30,107.56,107.72,107.14,107.38
2015/08/23 18:30,107.56,107.72,107.14,107.38
2015/08/23 22:30,107.56,107.72,107.14,107.38
2015/08/24 02:30,107.56,107.72,107.14,107.38
2015/08/24 06:30,107.56,107.72,107.14,107.38
2015/08/24 10:30,107.56,107.72,107.14,107.38
2015/08/24 14:30,107.56,107.72,107.14,107.38
2015/08/24 18:30,107.56,107.72,107.14,107.38
2015/08/24 22:30,107.56,107.72,107.14,107.38
2015/08/25 02:30,107.56,107.72,107.14,107.38
2015/08/25 06:30,107.56,107.72,107.14,107.38
2015/08/25 10:30,107.56,107.72,107.14,107.38
2015/08/25 14:30,107.56,107.72,107.14,107.38
2015/08/25 18:30,107.56,107.72,107.14,107.38
2015/08/25 22:30,107.56,107.72,107.14,107.38
2015/08/26 02:30,107.56,107.72,107.14,107.38
2015/08/26 06:30,107.56,107.72,107.14,107.38
2015/08/26 10:30,107.56,107.72,107.14,107.38
2015/08/26 14:30,107.56,107.72,107.14,107.38
2015/08/26 18:30,107.56,107.72,107.14,107.38
2015/08/26 22:30,107.56,107.72,107.14,107.38
2015/08/27 02:30,107.56,107.72,107.14,107.38
2015/08/27 06:30,107.56,107.72,107.14,107.38
2015/08/27 10:30,107.56,107.72,107.14,107.38
2015/08/27 14:30,107.56,107.72,107.14,107.38
2015/08/27 18:30,107.56,107.72,107.14,107.38
2015/08/27 22:30,107.56,107.72,107.14,107.38
2015/08/28 02:30,107.56,107.72,107.14,107.38
2015/08/28 06:30,107.56,107.72,107.14,107.38
2015/08/28 10:30,107.56,107.72,107.14,107.38
2015/08/28 14:30,107.56,107.72,107.14,107.38
2015/08/28 18:30,107.56,107.72,107.14,107.38
2015/08/28 22:30,107.56,107.72,107.14,107.38
2015/08/29 02:30,107.56,107.72,107.14,107.38
2015/08/29 06:30,107.56,107.72,107.14,107.38
2015/08/29 10:30,107.56,107.72,107.14,107.38
2015/08/29 14:30,107.56,107.72,107.14,107.38
2015/08/29 18:30,107.56,107.72,107.14,107.38
2015/08/29 22:30,107.56,107.72,107.14,107.38
2015/08/30 02:30,107.56,107.72,107.14,107.38
2015/08/30 06:30,107.56,107.72,107.14,107.38
2015/08/30 10:30,107.56,107.72,107.14,107.38
2015/08/30 14:30,107.56,107.72,107.14,107.38
2015/08/30 18:30,107.56,107.72,107.14,107.38
2015/08/30 22:30,107.56,107.72,107.14,107.38
2015/08/31 02:30,107.56,107.72,107.14,107.38
2015/08/31 06:30,107.56,107.72,107.14,107.38
2015/08/31 10:30,107.56,107.72,107.14,107.38
2015/08/31 14:30,107.56,107.72,107.14,107.38
2015/08/31 18:30,107.56,107.72,107.14,107.38
2015/08/31 22:30,107.56,107.72,107.14,107.38
2015/09/01 02:30,107.56,107.72,107.14,107.38
2015/09/01 06:30,107.56,107.72,107.14,107.38
2015/09/01 10:30,107.56,107.72,107.14,107.38
2015/09/01 14:30,107.56,107.72,107.14,107.38
2015/09/01 18:30,107.56,107.72,107.14,107.38
2015/09/01 22:30,107.56,107.72,107.14,107.38
2015/09/02 02:30,107.56,107.72,107.14,107.38
2015/09/02 06:30,107.56,107.72,107.14,107.38
2015/09/02 10:30,107.56,107.72,107.14,107.38
2015/09/02 14:30,107.56,107.72,107.14,107.38
2015/09/02 18:30,107.56,107.72,107.14,107.38
2015/09/02 22:30,107.56,107.72,107.14,107.38
2015/09/03 02:30,107.56,107.72,107.14,107.38
2015/09/03 06:30,107.56,107.72,107.14,107.38
2015/09/03 10:30,107.56,107.72,107.14,107.38
2015/09/03 14:30,107.56,107.72,107.14,107.38
2015/09/03 18:30,107.56,107.72,107.14,107.38
2015/09/03 22:30,107.56,107.72,107.14,107.38
2015/09/04 02:30,107.56,107.72,107.14,107.38
2015/09/04 06:30,107.56,107.72,107.14,107.38
2015/09/04 10:30,107.56,107.72,107.14,107.38
2015/09/04 14:30,107.56,107.72,107.14,107.38
2015/09/04 18:30,107.56,107.72,107.14,107.38
2015/09/04 22:30,107.56,107.72,107.14,107.38
2015/09/05 02:30,107.56,107.72,107.14,107.38
2015/09/05 06:30,107.56,107.72,107.14,107.38
2015/09/05 10:30,107.56,107.72,107.14,107.38
2015/09/05 14:30,107.56,107.72,107.14,107.38
2015/09/05 18:30,107.56,107.72,107.14,107.38
2015/09/05 22:30,107.56,107.72,107.14,107.38
2015/09/06 02:30,107.56,107.72,107.14,107.38
2015/09/06 06:30,107.56,107.72,107.14,107.38
2015/09/06 10:30,107.56,107.72,107.14,107.38
2015/09/06 14:30,107.56,107.72,107.14,107.38
2015/09/06 18:30,107.56,107.72,107.14,107.38
2015/09/06 22:30,107.56,107.72,107.14,107.38
2015/09/07 02:30,107.56,107.72,107.14,107.38
2015/09/07 06:30,107.56,107.72,107.14,107.38
2015/09/07 10:30,107.56,107.72,107.14,107.38
2015/09/07 14:30,107.56,107.72,107.14,107.38
2015/09/07 18:30,107.56,107.72,107.14,107.38
2015/09/07 22:30,107.56,107.72,107.14,107.38
2015/09/08 02:30,107.56,107.72,107.14,107.38
2015/09/08 06:30,107.56,107.72,107.14,107.38
2015/09/08 10:30,107.56,107.72,107.14,107.38
2015/09/08 14:30,107.56,107.72,107.14,107.38
2015/09/08 18:30,107.56,107.72,107.14,107.38
2015/09/08 22:30,107.56,107.72,107.14,107.38
2015/09/09 02:30,107.56,107.72,107.14,107.38
2015/09/09 06:30,107.56,107.72,107.14,107.38
2015/09/09 10:30,107.56,107.72,107.14,107.38
2015/09/09 14:30,107.56,107.72,107.14,107.38
2015/09/09 18:30,107.56,107.72,107.14,107.38
2015/09/09 22:30,107.56,107.72,107.14,107.38
2015/09/10 02:30,107.56,107.72,107.14,107.38
2015/09/10 06:30,107.56,107.72,107.14,107.38
2015/09/10 10:30,107.56,107.72,107.14,107.38
2015/09/10 14:30,107.56,107.72,107.14,107.38
2015/09/10 18:30,107.56,107.72,107.14,107.38
2015/09/10 22:30,107.56,107.72,107.14,107.38
2015/09/11 02:30,107.56,107.72,107.14,107.38
2015/09/11 06:30,107.56,107.72,107.14,107.38
2015/09/11 10:30,107.56,107.72,107.14,107.38
2015/09/11 14:30,107.56,107.72,107.14,107.38
2015/09/11 18:30,107.56,107.72,107.14,107.38
2015/09/11 22:30,107.56,107.72,107.14,107.38
2015/09/12 02:30,107.56,107.72,107.14,107.38
2015/09/12 06:30,107.56,107.72,107.14,107.38
2015/09/12 10:30,107.56,107.72,107.14,107.38
2015/09/12 14:30,107.56,107.72,107.14,107.38
2015/09/12 18:30,107.56,107.72,107.14,107.38
2015/09/12 22:30,107.56,107.72,107.14,107.38
2015/09/13 02:30,107.56,107.72,107.14,107.38
2015/09/13 06:30,107.56,107.72,107.14,107.38
2015/09/13 10:30,107.56,107.72,107.14,107.38
2015/09/13 14:30,107.56,107.72,107.14,107.38
2015/09/13 18:30,107.56,107.72,107.14,107.38
2015/09/13 22:30,107.56,107.72,107.14,107.38
2015/09/14 02:30,107.56,107.72,107.14,107.38
2015/09/14 06:30,107.56,107.72,107.14,107.38
2015/09/14 10:30,107.56,107.72,107.14,107.38
2015/09/14 14:30,107.56,107.72,107.14,107.38
2015/09/14 18:30,107.56,107.72,107.14,107.38
2015/09/14 22:30,107.56,107.72,107.14,107.38
2015/09/15 02:30,107.56,107.72,107.14,107.38
2015/09/15 06:30,107.56,107.72,107.14,107.38
2015/09/15 10:30,107.56,107.72,107.14,107.38
2015/09/15 14:30,107.56,107.72,107.14,107.38
2015/09/15 18:30,107.56,107.72,107.14,107.38
2015/09/15 22:30,107.56,107.72,107.14,107.38
2015/09/16 02:30,107.56,107.72,107.14,107.38
2015/09/16 06:30,107.56,107.72,107.14,107.38
2015/09/16 10:30,107.56,107.72,107.14,107.38
2015/09/16 14:30,107.56,107.72,107.14,107.38
2015/09/16 18:30,107.56,107.72,107.14,107.38
2015/09/16 22:30,107.56,107.72,107.14,107.38
2015/09/17 02:30,107.56,107.72,107.14,107.38
2015/09/17 06:30,107.56,107.72,107.14,107.38
2015/09/17 10:30,107.56,107.72,107.14,107.38
2015/09/17 14:30,107.56,107.72,107.14,107.38
2015/09/17 18:30,107.56,107.72,107.14,107.38
2015/09/17 22:30,107.56,107.72,107.14,107.38
2015/09/18 02:30,107.56,107.72,107.14,107.38
2015/09/18 06:30,107.56,107.72,107.14,107.38
2015/09/18 10:30,107.56,107.72,107.14,107.38
2015/09/18 14:30,107.56,107.72,107.14,107.38
2015/09/18 18:30,107.56,107.72,107.14,107.38
2015/09/18 22:30,107.56,107.72,107.14,107.38
2015/09/19 02:30,107.56,107.72,107.14,107.38
2015/09/19 06:30,107.56,107.72,107.14,107.38
2015/09/19 10:30,107.56,107.72,107.14,107.38
2015/09/19 14:30,107.56,107.72,107.14,107.38
2015/09/19 18:30,107.56,107.72,107.14,107.38
2015/09/19 22:30,107.56,107.72,107.14,107.38
2015/09/20 02:30,107.56,107.72,107.14,107.38
2015/09/20 06:30,107.56,107.72,107.14,107.38
2015/09/20 10:30,107.56,107.72,107.14,107.38
2015/09/20 14:30,107.56,107.72,107.14,107.38
2015/09/20 18:30,107.56,107.72,107.14,107.38
2015/09/20 22:30,107.56,107.72,107.14,107.38
2015/09/21 02:30,107.56,107.72,107.14,107.38
2015/09/21 06:30,107.56,107.72,107.14,107.38
2015/09/21 10:30,107.56,107.72,107.14,107.38
2015/09/21 14:30,107.56,107.72,107.14,107.38
2015/09/21 18:30,107.56,107.72,107.14,107.38
2015/09/21 22:30,107.56,107.72,107.14,107.38
2015/09/22 02:30,107.56,107.72,107.14,107.38
2015/09/22 06:30,107.56,107.72,107.14,107.38
2015/09/22 10:30,107.56,107.72,107.14,107.38
2015/09/22 14:30,107.56,107.72,107.14,107.38
2015/09/22 18:30,107.56,107.72,107.14,107.38
2015/09/22 22:30,107.56,107.72,107.14,107.38
2015/09/23 02:30,107.56,107.72,107.14,107.38
2015/09/23 06:30,107.56,107.72,107.14,107.38
2015/09/23 10:30,107.56,107.72,107.14,107.38
2015/09/23 14:30,107.56,107.72,107.14,107.38
2015/09/23 18:30,107.56,107.72,107.14,107.38
2015/09/23 22:30,107.56,107.72,107.14,107.38
2015/09/24 02:30,107.56,107.72,107.14,107.38
2015/09/24 06:30,107.56,107.72,107.14,107.38
2015/09/24 10:30,107.56,107.72,107.14,107.38
2015/09/24 14:30,107.56,107.72,107.14,107.38
2015/09/24 18:30,107.56,107.72,107.14,107.38
2015/09/24 22:30,107.56,107.72,107.14,107.38
2015/09/25 02:30,107.56,107.72,107.14,107.38
2015/09/25 06:30,107.56,107.72,107.14,107.38
2015/09/25 10:30,107.56,107.72,107.14,107.38
2015/09/25 14:30,107.56,107.72,107.14,107.38
2015/09/25 18:30,107.56,107.72,107.14,107.38
2015/09/25 22:30,107.56,107.72,107.14,107.38
2015/09/26 02:30,107.56,107.72,107.14,107.38
2015/09/26 06:30,107.56,107.72,107.14,107.38
2015/09/26 10:30,107.56,107.72,107.14,107.38
2015/09/26 14:30,107.56,107.72,107.14,107.38
2015/09/26 18:30,107.56,107.72,107.14,107.38
2015/09/26 22:30,107.56,107.72,107.14,107.38
2015/09/27 02:30,107.56,107.72,107.14,107.38
2015/09/27 06:30,107.56,107.72,107.14,107.38
2015/09/27 10:30,107.56,107.72,107.14,107.38
2015/09/27 14:30,107.56,107.72,107.14,107.38
2015/09/27 18:30,107.56,107.72,107.14,107.38
2015/09/27 22:30,107.56,107.72,107.14,107.38
2015/09/28 02:30,107.56,107.72,107.14,107.38
2015/09/28 06:30,107.56,107.72,107.14,107.38
2015/09/28 10:30,107.56,107.72,107.14,107.38
2015/09/28 14:30,107.56,107.72,107.14,107.38
2015/09/28 18:30,107.56,107.72,107.14,107.38
2015/09/28 22:30,107.56,107.72,107.14,107.38
2015/09/29 02:30,107.56,107.72,107.14,107.38
2015/09/29 06:30,107.56,107.72,107.14,107.38
2015/09/29 10:30,107.56,107.72,107.14,107.38
2015/09/29 14:30,107.56,107.72,107.14,107.38
2015/09/29 18:30,107.56,107.72,107.14,107.38
2015/09/29 22:30,107.56,107.72,107.14,107.38
2015/09/30 02:30,107.56,107.72,107.14,107.38
2015/09/30 06:30,107.56,107.72,107.14,107.38
2015/09/30 10:30,107.56,107.72,107.14,107.38
